beam_id,epd_id_raw,ID,Display Name,Listed,Do Not List,Industry Avg,BEAM Avg,EPD Expiry,Footnote,Material,Manufacturer,Product Brand Name,Specifications,Notes,Countries of Manufacture,Markets of Applicability,Data added or modified,Stated EPD kgCO2e / unit,GWP units kgCO2e per,GWP kgCO2e/(common unit),Common Unit: kgCO2e / _,Metric Units,Imperial Units,GWP-bio from EPD,Biogenic carbon factor,% Carbon content (kgC/kg),Biogenic Storage,(common-unit repeat),WWF Storage Factor,Carbon content kgC/unit,(units kgC repeat),Biogenic CO2 full C value,Storage % Reduction,Density,Density Units,Addn'l factors,Addn'l factor units,R-value / inch,"k, Thermal Conductivity",Moisture content %,Mass (kg),Length (m),Width (m),Depth (m),Unit Volume (m3),Units/m2,Material Type,Material Subtype,Product Type,Product Subtype,(classification code — excluded §9),EPD ID,EPD Type,EPD Owner,EPD/LCA Prepared by,EPD Program / Operator,Internal/External Validation,EPD Verifying Agent,EPD Standards,EPD PCR Guidelines,LCA Method,EPD LCA Software,EPD LCI Database,Product Service Life (Years),Source document URL
aaacc83,EPD 347,,,,,,,2027-07-27,,"Concrete - 30 MPa, GU",Atlantic Concrete Association,Can. Atlantic Avg.,,,CA,CA,,419.64,m3,,,,,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,,,,EPD 347,Industry average,Atlantic Concrete Association,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,
aaacc84,EPD 347,,,,,,,2027-07-27,,"Concrete - 30 MPa, 10% FA, GU",Atlantic Concrete Association,Can. Atlantic Avg.,,,CA,CA,,386.75,m3,,,,,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,,,,EPD 347,Industry average,Atlantic Concrete Association,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,
aaacc85,EPD 347,,,,,,,2027-07-27,,"Concrete - 30 MPa, 20% FA, GU",Atlantic Concrete Association,Can. Atlantic Avg.,,,CA,CA,,353.86,m3,,,,,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,,,,EPD 347,Industry average,Atlantic Concrete Association,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,
aaacc86,EPD 347,,,,,,,2027-07-27,,"Concrete - 30 MPa, 30% FA, GU",Atlantic Concrete Association,Can. Atlantic Avg.,,,CA,CA,,320.97,m3,,,,,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,,,,EPD 347,Industry average,Atlantic Concrete Association,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,
aaacc87,EPD 347,,,,,,,2027-07-27,,"Concrete - 30 MPa, 40% FA, GU",Atlantic Concrete Association,Can. Atlantic Avg.,,,CA,CA,,288.08,m3,,,,,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,,,,EPD 347,Industry average,Atlantic Concrete Association,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,
aaacc88,EPD 347,,,,,,,2027-07-27,,"Concrete - 35 MPa, GU",Atlantic Concrete Association,Can. Atlantic Avg.,,,CA,CA,,487.53,m3,,,,,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,,,,EPD 347,Industry average,Atlantic Concrete Association,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,
aaacc89,EPD 347,,,,,,,2027-07-27,,"Concrete - 35 MPa, 10% FA, GU",Atlantic Concrete Association,Can. Atlantic Avg.,,,CA,CA,,448.25,m3,,,,,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,,,,EPD 347,Industry average,Atlantic Concrete Association,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,
aaacc90,EPD 347,,,,,,,2027-07-27,,"Concrete - 35 MPa, 20% FA, GU",Atlantic Concrete Association,Can. Atlantic Avg.,,,CA,CA,,408.96,m3,,,,,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,,,,EPD 347,Industry average,Atlantic Concrete Association,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,
aaacc91,EPD 347,,,,,,,2027-07-27,,"Concrete - 35 MPa, 30% FA, GU",Atlantic Concrete Association,Can. Atlantic Avg.,,,CA,CA,,369.67,m3,,,,,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,,,,EPD 347,Industry average,Atlantic Concrete Association,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,
aaacc92,EPD 347,,,,,,,2027-07-27,,"Concrete - 35 MPa, 40% FA, GU",Atlantic Concrete Association,Can. Atlantic Avg.,,,CA,CA,,330.39,m3,,,,,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,,,,EPD 347,Industry average,Atlantic Concrete Association,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,
A12359,EPD 348,,,,,,,2027-07-27,,"Concrete - 25 MPa, 40% SCM, GUL",Concrete BC,Can. BC Avg.,,,CA,CA,,174.8,m3,,,,,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,,,,EPD 348,Industry average,Concrete BC,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,
A12360,EPD 348,,,,,,,2027-07-27,,"Concrete - 30 MPa, 40% SCM, GUL",Concrete BC,Can. BC Avg.,,,CA,CA,,204.4,m3,,,,,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,,,,EPD 348,Industry average,Concrete BC,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,
A12366,EPD 348,,,,,,,2027-07-27,,"Concrete - 35 MPa, 40% SCM, GUL",Concrete BC,Can. BC Avg.,,,CA,CA,,232.935,m3,,,,,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,,,,EPD 348,Industry average,Concrete BC,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,
aaacc66,EPD 348,,,,,,,2027-07-27,,"Concrete - 25 MPa, GU",Concrete BC,Can. BC Avg.,,,CA,CA,,263.94,m3,,,,,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,,,,EPD 348,Industry average,Concrete BC,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,
aaacc67,EPD 348,,,,,,,2027-07-27,,"Concrete - 25 MPa, 15% SCM, GU",Concrete BC,Can. BC Avg.,,,CA,CA,,234.65,m3,,,,,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,,,,EPD 348,Industry average,Concrete BC,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,
aaacc68,EPD 348,,,,,,,2027-07-27,,"Concrete - 25 MPa, 25% SCM, GU",Concrete BC,Can. BC Avg.,,,CA,CA,,215.66,m3,,,,,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,,,,EPD 348,Industry average,Concrete BC,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,
aaacc69,EPD 348,,,,,,,2027-07-27,,"Concrete - 25 MPa, 40% SCM, GU",Concrete BC,Can. BC Avg.,,,CA,CA,,186.29,m3,,,,,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,,,,EPD 348,Industry average,Concrete BC,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,
aaacc70,EPD 348,,,,,,,2027-07-27,,"Concrete - 30 MPa, GU",Concrete BC,Can. BC Avg.,,,CA,CA,,310.69,m3,,,,,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,,,,EPD 348,Industry average,Concrete BC,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,
aaacc71,EPD 348,,,,,,,2027-07-27,,"Concrete - 30 MPa, 15% SCM, GU",Concrete BC,Can. BC Avg.,,,CA,CA,,275.96,m3,,,,,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,,,,EPD 348,Industry average,Concrete BC,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,
aaacc72,EPD 348,,,,,,,2027-07-27,,"Concrete - 30 MPa, 25% SCM, GU",Concrete BC,Can. BC Avg.,,,CA,CA,,252.8,m3,,,,,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,,,,EPD 348,Industry average,Concrete BC,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,
aaacc73,EPD 348,,,,,,,2027-07-27,,"Concrete - 30 MPa, 40% SCM, GU",Concrete BC,Can. BC Avg.,,,CA,CA,,218.06,m3,,,,,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,,,,EPD 348,Industry average,Concrete BC,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,
aaacc74,EPD 348,,,,,,,2027-07-27,,"Concrete - 35 MPa, GU",Concrete BC,Can. BC Avg.,,,CA,CA,,355.26,m3,,,,,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,,,,EPD 348,Industry average,Concrete BC,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,
aaacc75,EPD 348,,,,,,,2027-07-27,,"Concrete - 35 MPa, 15% SCM, GU",Concrete BC,Can. BC Avg.,,,CA,CA,,315.41,m3,,,,,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,,,,EPD 348,Industry average,Concrete BC,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,
aaacc76,EPD 348,,,,,,,2027-07-27,,"Concrete - 35 MPa, 25% SCM, GU",Concrete BC,Can. BC Avg.,,,CA,CA,,288.94,m3,,,,,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,,,,EPD 348,Industry average,Concrete BC,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,
aaacc77,EPD 348,,,,,,,2027-07-27,,"Concrete - 35 MPa, 40% SCM, GU",Concrete BC,Can. BC Avg.,,,CA,CA,,248.67,m3,,,,,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,,,,EPD 348,Industry average,Concrete BC,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,
A12355,EPD 349,,,,,,,2027-07-27,,"Concrete - 25 MPa, 40% FA, GUL",Concrete Manitoba,Can. Manitoba Avg.,,,CA,CA,,161.6,m3,,,,,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,,,,EPD 349,Industry average,Concrete Manitoba,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,
A12356,EPD 349,,,,,,,2027-07-27,,"Concrete - 30 MPa, 40% FA, GUL",Concrete Manitoba,Can. Manitoba Avg.,,,CA,CA,,176.915,m3,,,,,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,,,,EPD 349,Industry average,Concrete Manitoba,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,
A12358,EPD 349,,,,,,,2027-07-27,,"Concrete - 35 MPa, 40% FA, GUL",Concrete Manitoba,Can. Manitoba Avg.,,,CA,CA,,199.9,m3,,,,,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,,,,EPD 349,Industry average,Concrete Manitoba,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,
aaacc51,EPD 349,,,,,,,2027-07-27,,"Concrete - 25 MPa, GU",Concrete Manitoba,Can. Manitoba Avg.,,,CA,CA,,270.73,m3,,,,,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,,,,EPD 349,Industry average,Concrete Manitoba,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,
aaacc52,EPD 349,,,,,,,2027-07-27,,"Concrete - 25 MPa, 10% FA, GU",Concrete Manitoba,Can. Manitoba Avg.,,,CA,CA,,249.17,m3,,,,,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,,,,EPD 349,Industry average,Concrete Manitoba,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,
aaacc53,EPD 349,,,,,,,2027-07-27,,"Concrete - 25 MPa, 20% FA, GU",Concrete Manitoba,Can. Manitoba Avg.,,,CA,CA,,226.64,m3,,,,,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,,,,EPD 349,Industry average,Concrete Manitoba,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,
aaacc54,EPD 349,,,,,,,2027-07-27,,"Concrete - 25 MPa, 30% FA, GU",Concrete Manitoba,Can. Manitoba Avg.,,,CA,CA,,205.07,m3,,,,,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,,,,EPD 349,Industry average,Concrete Manitoba,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,
aaacc55,EPD 349,,,,,,,2027-07-27,,"Concrete - 25 MPa, 40% FA, GU",Concrete Manitoba,Can. Manitoba Avg.,,,CA,CA,,182.54,m3,,,,,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,,,,EPD 349,Industry average,Concrete Manitoba,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,
aaacc56,EPD 349,,,,,,,2027-07-27,,"Concrete - 30 MPa, GU",Concrete Manitoba,Can. Manitoba Avg.,,,CA,CA,,298.23,m3,,,,,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,,,,EPD 349,Industry average,Concrete Manitoba,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,
aaacc57,EPD 349,,,,,,,2027-07-27,,"Concrete - 30 MPa, 10% FA, GU",Concrete Manitoba,Can. Manitoba Avg.,,,CA,CA,,273.77,m3,,,,,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,,,,EPD 349,Industry average,Concrete Manitoba,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,
aaacc58,EPD 349,,,,,,,2027-07-27,,"Concrete - 30 MPa, 20% FA, GU",Concrete Manitoba,Can. Manitoba Avg.,,,CA,CA,,249.23,m3,,,,,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,,,,EPD 349,Industry average,Concrete Manitoba,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,
aaacc59,EPD 349,,,,,,,2027-07-27,,"Concrete - 30 MPa, 30% FA, GU",Concrete Manitoba,Can. Manitoba Avg.,,,CA,CA,,224.77,m3,,,,,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,,,,EPD 349,Industry average,Concrete Manitoba,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,
aaacc60,EPD 349,,,,,,,2027-07-27,,"Concrete - 30 MPa, 40% FA, GU",Concrete Manitoba,Can. Manitoba Avg.,,,CA,CA,,200.24,m3,,,,,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,,,,EPD 349,Industry average,Concrete Manitoba,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,
aaacc61,EPD 349,,,,,,,2027-07-27,,"Concrete - 35 MPa, GU",Concrete Manitoba,Can. Manitoba Avg.,,,CA,CA,,339.35,m3,,,,,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,,,,EPD 349,Industry average,Concrete Manitoba,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,
aaacc62,EPD 349,,,,,,,2027-07-27,,"Concrete - 35 MPa, 10% FA, GU",Concrete Manitoba,Can. Manitoba Avg.,,,CA,CA,,311.66,m3,,,,,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,,,,EPD 349,Industry average,Concrete Manitoba,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,
aaacc63,EPD 349,,,,,,,2027-07-27,,"Concrete - 35 MPa, 20% FA, GU",Concrete Manitoba,Can. Manitoba Avg.,,,CA,CA,,283,m3,,,,,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,,,,EPD 349,Industry average,Concrete Manitoba,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,
aaacc64,EPD 349,,,,,,,2027-07-27,,"Concrete - 35 MPa, 30% FA, GU",Concrete Manitoba,Can. Manitoba Avg.,,,CA,CA,,255.31,m3,,,,,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,,,,EPD 349,Industry average,Concrete Manitoba,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,
aaacc65,EPD 349,,,,,,,2027-07-27,,"Concrete - 35 MPa, 40% FA, GU",Concrete Manitoba,Can. Manitoba Avg.,,,CA,CA,,226.66,m3,,,,,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,,,,EPD 349,Industry average,Concrete Manitoba,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,
A12352,EPD 350,,,,,,,2027-07-27,,"Concrete - 25 MPa, 40% FA, GUL",Concrete Sask,Can. Sask Avg.,,,CA,CA,,218.345,m3,,,,,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,,,,EPD 350,Industry average,Concrete Sask,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,
A12353,EPD 350,,,,,,,2027-07-27,,"Concrete - 30 MPa, 40% FA, GUL",Concrete Sask,Can. Sask Avg.,,,CA,CA,,236.235,m3,,,,,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,,,,EPD 350,Industry average,Concrete Sask,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,
A12354,EPD 350,,,,,,,2027-07-27,,"Concrete - 35 MPa, 40% FA, GUL",Concrete Sask,Can. Sask Avg.,,,CA,CA,,287.515,m3,,,,,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,,,,EPD 350,Industry average,Concrete Sask,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,
aaacc36,EPD 350,,,,,,,2027-07-27,,"Concrete - 25 MPa, GU",Concrete Sask,Can. Sask Avg.,,,CA,CA,,345.28,m3,,,,,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,,,,EPD 350,Industry average,Concrete Sask,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,
aaacc37,EPD 350,,,,,,,2027-07-27,,"Concrete - 25 MPa, 10% FA, GU",Concrete Sask,Can. Sask Avg.,"Tabs, Categories, SubCategories",,CA,CA,,318.05,m3,,,,,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,,,,EPD 350,Industry average,Concrete Sask,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,
aaacc38,EPD 350,,,,,,,2027-07-27,,"Concrete - 25 MPa, 20% FA, GU",Concrete Sask,Can. Sask Avg.,,,CA,CA,,290.83,m3,,,,,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,,,,EPD 350,Industry average,Concrete Sask,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,
aaacc39,EPD 350,,,,,,,2027-07-27,,"Concrete - 25 MPa, 30% FA, GU",Concrete Sask,Can. Sask Avg.,,,CA,CA,,263.61,m3,,,,,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,,,,EPD 350,Industry average,Concrete Sask,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,
aaacc40,EPD 350,,,,,,,2027-07-27,,"Concrete - 25 MPa, 40% FA, GU",Concrete Sask,Can. Sask Avg.,,,CA,CA,,236.39,m3,,,,,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,,,,EPD 350,Industry average,Concrete Sask,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,
aaacc41,EPD 350,,,,,,,2027-07-27,,"Concrete - 30 MPa, GU",Concrete Sask,Can. Sask Avg.,,,CA,CA,,376.92,m3,,,,,,,,,,,,,,,2305,kg/m3,,,,,,,,,,,,,,,,,EPD 350,Industry average,Concrete Sask,Athena Sustainable Materials Institute,ASTM,External,"Thomas P. Gloria, Ph.D., Industrial Ecology Consultants,",,"NSF International Product Category Rule (PCR) for Concrete Version 2.1 (August 2021),",TRACI 2.1 V1.02,,,,
